Date,AEDUSD,ARSUSD,AUDUSD,BRLUSD,CADUSD,CHFUSD,CLPUSD,CNYUSD,CZKUSD,EURUSD,GBPUSD,HKDUSD,HUFUSD,IDRUSD,ILSUSD,INRUSD,JPYUSD,KRWUSD,MXNUSD,MYRUSD,NOKUSD,NZDUSD,PHPUSD,PLNUSD,RUBUSD,SEKUSD,SGDUSD,THBUSD,TRYUSD,TWDUSD,ZARUSD
2000-05-04,,,,,,,,,,,,,,,,,0.009259259328246117,,,,,,,,,,,,,,
2000-05-05,,,,,,,,,,,,,,,,,0.009209798648953438,,,,,,,,,,,,,,
2000-05-08,,,,,,,,,,,,,,,,,0.00916170421987772,,,,,,,,,,,,,,
2000-05-09,,,,,,,,,,,,,,,,,0.009165062569081783,,,,,,,,,,,,,,
2000-05-10,,,,,,,,,,,,,,,,,0.009144947864115238,,,,,,,,,,,,,,
2000-05-11,,,,,,,,,,,,,,,,,0.00922679528594017,,,,,,,,,,,,,,
2000-05-12,,,,,,,,,,,,,,,,,0.009231905452907085,,,,,,,,,,,,,,
2000-05-15,,,,,,,,,,,,,,,,,0.009160864166915417,,,,,,,,,,,,,,
2000-05-16,,,,,,,,,,,,,,,,,0.009113277308642864,,,,,,,,,,,,,,
2000-05-17,,,,,,,,,,,,,,,,,0.009181893430650234,,,,,,,,,,,,,,
2000-05-18,,,,,,,,,,,,,,,,,0.009220839478075504,,,,,,,,,,,,,,
2000-05-19,,,,,,,,,,,,,,,,,0.00935366190969944,,,,,,,,,,,,,,
2000-05-22,,,,,,,,,,,,,,,,,0.009330098517239094,,,,,,,,,,,,,,
2000-05-23,,,,,,,,,,,,,,,,,0.009393199346959591,,,,,,,,,,,,,,
2000-05-24,,,,,,,,,,,,,,,,,0.009288500063121319,,,,,,,,,,,,,,
2000-05-25,,,,,,,,,,,,,,,,,0.009312720969319344,,,,,,,,,,,,,,
2000-05-26,,,,,,,,,,,,,,,,,0.009336196817457676,,,,,,,,,,,,,,
2000-05-29,,,,,,,,,,,,,,,,,0.00935366190969944,,,,,,,,,,,,,,
2000-05-30,,,,,,,,,,,,,,,,,0.009391434490680695,,,,,,,,,,,,,,
2000-05-31,,,,,,,,,,,,,,,,,0.009291090071201324,,,,,,,,,,,,,,
2000-06-01,,,,,,,,,,,,,,,,,0.009216589853167534,,,,,,,,,,,,,,
2000-06-02,,,,,,,,,,,,,,,,,0.009263548068702221,,,,,,,,,,,,,,
2000-06-05,,,,,,,,,,,,,,,,,0.009310119785368443,,,,,,,,,,,,,,
2000-06-06,,,,,,,,,,,,,,,,,0.009447331540286541,,,,,,,,,,,,,,
2000-06-07,,,,,,,,,,,,,,,,,0.009471490979194641,,,,,,,,,,,,,,
2000-06-08,,,,,,,,,,,,,,,,,0.009442870505154133,,,,,,,,,,,,,,
2000-06-09,,,,,,,,,,,,,,,,,0.009358914569020271,,,,,,,,,,,,,,
2000-06-12,,,,,,,,,,,,,,,,,0.009354536421597004,,,,,,,,,,,,,,
2000-06-13,,,,,,,,,,,,,,,,,0.009363295510411263,,,,,,,,,,,,,,
2000-06-14,,,,,,,,,,,,,,,,,0.009383504278957844,,,,,,,,,,,,,,
2000-06-15,,,,,,,,,,,,,,,,,0.009397612884640694,,,,,,,,,,,,,,
2000-06-16,,,,,,,,,,,,,,,,,0.00940291490405798,,,,,,,,,,,,,,
2000-06-19,,,,,,,,,,,,,,,,,0.009447331540286541,,,,,,,,,,,,,,
2000-06-20,,,,,,,,,,,,,,,,,0.009487666189670563,,,,,,,,,,,,,,
2000-06-21,,,,,,,,,,,,,,,,,0.009472387842833996,,,,,,,,,,,,,,
2000-06-22,,,,,,,,,,,,,,,,,0.009566632099449635,,,,,,,,,,,,,,
2000-06-23,,,,,,,,,,,,,,,,,0.009559315629303455,,,,,,,,,,,,,,
2000-06-26,,,,,,,,,,,,,,,,,0.00947418250143528,,,,,,,,,,,,,,
2000-06-27,,,,,,,,,,,,,,,,,0.009490367025136948,,,,,,,,,,,,,,
2000-06-28,,,,,,,,,,,,,,,,,0.009489467367529869,,,,,,,,,,,,,,
2000-06-29,,,,,,,,,,,,,,,,,0.009504799731075764,,,,,,,,,,,,,,
2000-06-30,,,,,,,,,,,,,,,,,0.009433072060346603,,,,,,,,,,,,,,
2000-07-03,,,,,,,,,,,,,,,,,0.00945358257740736,,,,,,,,,,,,,,
2000-07-04,,,,,,,,,,,,,,,,,0.009425071068108082,,,,,,,,,,,,,,
2000-07-05,,,,,,,,,,,,,,,,,0.009351912885904312,,,,,,,,,,,,,,
2000-07-06,,,,,,,,,,,,,,,,,0.009317059069871902,,,,,,,,,,,,,,
2000-07-07,,,,,,,,,,,,,,,,,0.00926955882459879,,,,,,,,,,,,,,
2000-07-10,,,,,,,,,,,,,,,,,0.009352787397801876,,,,,,,,,,,,,,
2000-07-11,,,,,,,,,,,,,,,,,0.009339684620499611,,,,,,,,,,,,,,
2000-07-12,,,,,,,,,,,,,,,,,0.009248127229511738,,,,,,,,,,,,,,
2000-07-13,,,,,,,,,,,,,,,,,0.00925497431308031,,,,,,,,,,,,,,
2000-07-14,,,,,,,,,,,,,,,,,0.009275577962398529,,,,,,,,,,,,,,
2000-07-17,,,,,,,,,,,,,,,,,0.009262690320611,,,,,,,,,,,,,,
2000-07-18,,,,,,,,,,,,,,,,,0.009240436367690563,,,,,,,,,,,,,,
2000-07-19,,,,,,,,,,,,,,,,,0.009246417321264744,,,,,,,,,,,,,,
2000-07-20,,,,,,,,,,,,,,,,,0.009302325546741486,,,,,,,,,,,,,,
2000-07-21,,,,,,,,,,,,,,,,,0.009176837280392647,,,,,,,,,,,,,,
2000-07-24,,,,,,,,,,,,,,,,,0.009210647083818913,,,,,,,,,,,,,,
2000-07-25,,,,,,,,,,,,,,,,,0.00916422251611948,,,,,,,,,,,,,,
2000-07-26,,,,,,,,,,,,,,,,,0.009165062569081783,,,,,,,,,,,,,,
2000-07-27,,,,,,,,,,,,,,,,,0.009157509543001652,,,,,,,,,,,,,,
2000-07-28,,,,,,,,,,,,,,,,,0.009121591225266457,,,,,,,,,,,,,,
2000-07-31,,,,,,,,,,,,,,,,,0.009146620519459248,,,,,,,,,,,,,,
2000-08-01,,,,,,,,,,,,,,,,,0.009154994040727615,,,,,,,,,,,,,,
2000-08-02,,,,,,,,,,,,,,,,,0.009201324544847012,,,,,,,,,,,,,,
2000-08-03,,,,,,,,,,,,,,,,,0.009231053292751312,,,,,,,,,,,,,,
2000-08-04,,,,,,,,,,,,,,,,,0.009209798648953438,,,,,,,,,,,,,,
2000-08-07,,,,,,,,,,,,,,,,,0.009173470549285412,,,,,,,,,,,,,,
2000-08-08,,,,,,,,,,,,,,,,,0.009210647083818913,,,,,,,,,,,,,,
2000-08-09,,,,,,,,,,,,,,,,,0.009266123175621033,,,,,,,,,,,,,,
2000-08-10,,,,,,,,,,,,,,,,,0.009285051375627518,,,,,,,,,,,,,,
2000-08-11,,,,,,,,,,,,,,,,,0.00921998918056488,,,,,,,,,,,,,,
2000-08-14,,,,,,,,,,,,,,,,,0.009138261899352074,,,,,,,,,,,,,,
2000-08-15,,,,,,,,,,,,,,,,,0.009171787649393082,,,,,,,,,,,,,,
2000-08-16,,,,,,,,,,,,,,,,,0.009225091896951199,,,,,,,,,,,,,,
2000-08-17,,,,,,,,,,,,,,,,,0.009213193319737911,,,,,,,,,,,,,,
2000-08-18,,,,,,,,,,,,,,,,,0.009236169047653675,,,,,,,,,,,,,,
2000-08-21,,,,,,,,,,,,,,,,,0.009204712696373463,,,,,,,,,,,,,,
2000-08-22,,,,,,,,,,,,,,,,,0.009233609773218632,,,,,,,,,,,,,,
2000-08-23,,,,,,,,,,,,,,,,,0.009347541257739067,,,,,,,,,,,,,,
2000-08-24,,,,,,,,,,,,,,,,,0.009346667677164078,,,,,,,,,,,,,,
2000-08-25,,,,,,,,,,,,,,,,,0.009363295510411263,,,,,,,,,,,,,,
2000-08-28,,,,,,,,,,,,,,,,,0.009381743147969246,,,,,,,,,,,,,,
2000-08-29,,,,,,,,,,,,,,,,,0.009422406554222107,,,,,,,,,,,,,,
2000-08-30,,,,,,,,,,,,,,,,,0.009379982948303223,,,,,,,,,,,,,,
2000-08-31,,,,,,,,,,,,,,,,,0.009374707005918026,,,,,,,,,,,,,,
2000-09-01,,,,,,,,,,,,,,,,,0.009438415057957172,,,,,,,,,,,,,,
2000-09-04,,,,,,,,,,,,,,,,,0.009415308944880962,,,,,,,,,,,,,,
2000-09-05,,,,,,,,,,,,,,,,,0.009446438401937485,,,,,,,,,,,,,,
2000-09-06,,,,,,,,,,,,,,,,,0.009440196678042412,,,,,,,,,,,,,,
2000-09-07,,,,,,,,,,,,,,,,,0.009511128067970276,,,,,,,,,,,,,,
2000-09-08,,,,,,,,,,,,,,,,,0.009424182586371899,,,,,,,,,,,,,,
2000-09-11,,,,,,,,,,,,,,,,,0.009425959549844265,,,,,,,,,,,,,,
2000-09-12,,,,,,,,,,,,,,,,,0.009352787397801876,,,,,,,,,,,,,,
2000-09-13,,,,,,,,,,,,,,,,,0.009340557269752026,,,,,,,,,,,,,,
2000-09-14,,,,,,,,,,,,,,,,,0.009310119785368443,,,,,,,,,,,,,,
2000-09-15,,,,,,,,,,,,,,,,,0.009323139674961567,,,,,,,,,,,,,,
2000-09-18,,,,,,,,,,,,,,,,,0.009355411864817142,,,,,,,,,,,,,,
2000-09-19,,,,,,,,,,,,,,,,,0.009350163862109184,,,,,,,,,,,,,,
2000-09-20,,,,,,,,,,,,,,,,,0.009380863048136234,,,,,,,,,,,,,,
2000-09-21,,,,,,,,,,,,,,,,,0.009377344511449337,,,,,,,,,,,,,,
2000-09-22,,,,,,,,,,,,,,,,,0.009259259328246117,,,,,,,,,,,,,,
2000-09-25,,,,,,,,,,,,,,,,,0.009289363399147987,,,,,,,,,,,,,,
2000-09-26,,,,,,,,,,,,,,,,,0.009304922074079514,,,,,,,,,,,,,,
2000-09-27,,,,,,,,,,,,,,,,,0.009325748309493065,,,,,,,,,,,,,,
2000-09-28,,,,,,,,,,,,,,,,,0.009289363399147987,,,,,,,,,,,,,,
2000-09-29,,,,,,,,,,,,,,,,,0.009248127229511738,,,,,,,,,,,,,,
2000-10-02,,,,,,,,,,,,,,,,,0.009197093546390533,,,,,,,,,,,,,,
2000-10-03,,,,,,,,,,,,,,,,,0.009183580055832863,,,,,,,,,,,,,,
2000-10-04,,,,,,,,,,,,,,,,,0.009158347733318806,,,,,,,,,,,,,,
2000-10-05,,,,,,,,,,,,,,,,,0.009167583659291267,,,,,,,,,,,,,,
2000-10-06,,,,,,,,,,,,,,,,,0.009197093546390533,,,,,,,,,,,,,,
2000-10-09,,,,,,,,,,,,,,,,,0.009194556623697281,,,,,,,,,,,,,,
2000-10-10,,,,,,,,,,,,,,,,,0.009283327497541904,,,,,,,,,,,,,,
2000-10-11,,,,,,,,,,,,,,,,,0.009281603619456291,,,,,,,,,,,,,,
2000-10-12,,,,,,,,,,,,,,,,,0.009280742146074772,,,,,,,,,,,,,,
2000-10-13,,,,,,,,,,,,,,,,,0.009285051375627518,,,,,,,,,,,,,,
2000-10-16,,,,,,,,,,,,,,,,,0.00925411842763424,,,,,,,,,,,,,,
2000-10-17,,,,,,,,,,,,,,,,,0.009266981855034828,,,,,,,,,,,,,,
2000-10-18,,,,,,,,,,,,,,,,,0.009288500063121319,,,,,,,,,,,,,,
2000-10-19,,,,,,,,,,,,,,,,,0.009231053292751312,,,,,,,,,,,,,,
2000-10-20,,,,,,,,,,,,,,,,,0.009188642725348473,,,,,,,,,,,,,,
2000-10-23,,,,,,,,,,,,,,,,,0.009232757613062859,,,,,,,,,,,,,,
2000-10-24,,,,,,,,,,,,,,,,,0.009264405816793442,,,,,,,,,,,,,,
2000-10-25,,,,,,,,,,,,,,,,,0.009241290390491486,,,,,,,,,,,,,,
2000-10-26,,,,,,,,,,,,,,,,,0.009238729253411293,,,,,,,,,,,,,,
2000-10-27,,,,,,,,,,,,,,,,,0.00921404268592596,,,,,,,,,,,,,,
2000-10-30,,,,,,,,,,,,,,,,,0.009177680127322674,,,,,,,,,,,,,,
2000-10-31,,,,,,,,,,,,,,,,,0.009192021563649178,,,,,,,,,,,,,,
2000-11-01,,,,,,,,,,,,,,,,,0.00923787523061037,,,,,,,,,,,,,,
2000-11-02,,,,,,,,,,,,,,,,,0.009246417321264744,,,,,,,,,,,,,,
2000-11-03,,,,,,,,,,,,,,,,,0.009350163862109184,,,,,,,,,,,,,,
2000-11-06,,,,,,,,,,,,,,,,,0.009314456023275852,,,,,,,,,,,,,,
2000-11-07,,,,,,,,,,,,,,,,,0.009340557269752026,,,,,,,,,,,,,,
2000-11-08,,,,,,,,,,,,,,,,,0.009325748309493065,,,,,,,,,,,,,,
2000-11-09,,,,,,,,,,,,,,,,,0.009295407682657242,,,,,,,,,,,,,,
2000-11-10,,,,,,,,,,,,,,,,,0.00927385687828064,,,,,,,,,,,,,,
2000-11-13,,,,,,,,,,,,,,,,,0.009298865683376789,,,,,,,,,,,,,,
2000-11-14,,,,,,,,,,,,,,,,,0.009245561435818672,,,,,,,,,,,,,,
2000-11-15,,,,,,,,,,,,,,,,,0.009194556623697281,,,,,,,,,,,,,,
2000-11-16,,,,,,,,,,,,,,,,,0.009187798947095871,,,,,,,,,,,,,,
2000-11-17,,,,,,,,,,,,,,,,,0.009192866273224354,,,,,,,,,,,,,,
2000-11-20,,,,,,,,,,,,,,,,,0.009116601198911667,,,,,,,,,,,,,,
2000-11-21,,,,,,,,,,,,,,,,,0.009097525849938393,,,,,,,,,,,,,,
2000-11-22,,,,,,,,,,,,,,,,,0.009077704511582851,,,,,,,,,,,,,,
2000-11-23,,,,,,,,,,,,,,,,,0.009062075056135654,,,,,,,,,,,,,,
2000-11-24,,,,,,,,,,,,,,,,,0.008990379981696606,,,,,,,,,,,,,,
2000-11-27,,,,,,,,,,,,,,,,,0.009044044651091099,,,,,,,,,,,,,,
2000-11-28,,,,,,,,,,,,,,,,,0.009076881222426891,,,,,,,,,,,,,,
2000-11-29,,,,,,,,,,,,,,,,,0.008983111940324306,,,,,,,,,,,,,,
2000-11-30,,,,,,,,,,,,,,,,,0.009060433134436607,,,,,,,,,,,,,,
2000-12-01,,,,,,,,,,,,,,,,,0.008993614464998245,,,,,,,,,,,,,,
2000-12-04,,,,,,,,,,,,,,,,,0.009004142135381699,,,,,,,,,,,,,,
2000-12-05,,,,,,,,,,,,,,,,,0.009030160494148731,,,,,,,,,,,,,,
2000-12-06,,,,,,,,,,,,,,,,,0.009077704511582851,,,,,,,,,,,,,,
2000-12-07,,,,,,,,,,,,,,,,,0.00904649868607521,,,,,,,,,,,,,,
2000-12-08,,,,,,,,,,,,,,,,,0.009017132222652435,,,,,,,,,,,,,,
2000-12-11,,,,,,,,,,,,,,,,,0.009031792171299458,,,,,,,,,,,,,,
2000-12-12,,,,,,,,,,,,,,,,,0.008962983265519142,,,,,,,,,,,,,,
2000-12-13,,,,,,,,,,,,,,,,,0.008899964392185211,,,,,,,,,,,,,,
2000-12-14,,,,,,,,,,,,,,,,,0.008918220177292824,,,,,,,,,,,,,,
2000-12-15,,,,,,,,,,,,,,,,,0.008895214647054672,,,,,,,,,,,,,,
2000-12-18,,,,,,,,,,,,,,,,,0.008919015526771545,,,,,,,,,,,,,,
2000-12-19,,,,,,,,,,,,,,,,,0.008877052925527096,,,,,,,,,,,,,,
2000-12-20,,,,,,,,,,,,,,,,,0.008858180604875088,,,,,,,,,,,,,,
2000-12-21,,,,,,,,,,,,,,,,,0.008919810876250267,,,,,,,,,,,,,,
2000-12-22,,,,,,,,,,,,,,,,,0.008865248411893845,,,,,,,,,,,,,,
2000-12-25,,,,,,,,,,,,,,,,,0.008847991935908794,,,,,,,,,,,,,,
2000-12-26,,,,,,,,,,,,,,,,,0.008792754262685776,,,,,,,,,,,,,,
2000-12-27,,,,,,,,,,,,,,,,,0.00875196885317564,,,,,,,,,,,,,,
2000-12-28,,,,,,,,,,,,,,,,,0.008726765401661396,,,,,,,,,,,,,,
2000-12-29,,,,,,,,,,,,,,,,,0.00874278787523508,,,,,,,,,,,,,,
2001-01-01,,,,,,,,,,,,,,,,,0.008728288114070892,,,,,,,,,,,,,,
2001-01-02,,,,,,,,,,,,,,,,,0.008741258643567562,,,,,,,,,,,,,,
2001-01-03,,,,,,,,,,,,,,,,,0.008784258738160133,,,,,,,,,,,,,,
2001-01-04,,,,,,,,,,,,,,,,,0.008614006452262402,,,,,,,,,,,,,,
2001-01-05,,,,,,,,,,,,,,,,,0.008587377145886421,,,,,,,,,,,,,,
2001-01-08,,,,,,,,,,,,,,,,,0.008613264188170433,,,,,,,,,,,,,,
2001-01-09,,,,,,,,,,,,,,,,,0.008541897870600224,,,,,,,,,,,,,,
2001-01-10,,,,,,,,,,,,,,,,,0.008587377145886421,,,,,,,,,,,,,,
2001-01-11,,,,,,,,,,,,,,,,,0.008481044322252274,,,,,,,,,,,,,,
2001-01-12,,,,,,,,,,,,,,,,,0.00844095554202795,,,,,,,,,,,,,,
2001-01-15,,,,,,,,,,,,,,,,,0.008395601063966751,,,,,,,,,,,,,,
2001-01-16,,,,,,,,,,,,,,,,,0.008495454676449299,,,,,,,,,,,,,,
2001-01-17,,,,,,,,,,,,,,,,,0.008391373790800571,,,,,,,,,,,,,,
2001-01-18,,,,,,,,,,,,,,,,,0.008481764234602451,,,,,,,,,,,,,,
2001-01-19,,,,,,,,,,,,,,,,,0.00853752251714468,,,,,,,,,,,,,,
2001-01-22,,,,,,,,,,,,,,,,,0.008586639538407326,,,,,,,,,,,,,,
2001-01-23,,,,,,,,,,,,,,,,,0.008575594052672386,,,,,,,,,,,,,,
2001-01-24,,,,,,,,,,,,,,,,,0.008481764234602451,,,,,,,,,,,,,,
2001-01-25,,,,,,,,,,,,,,,,,0.00857485830783844,,,,,,,,,,,,,,
2001-01-26,,,,,,,,,,,,,,,,,0.008523696102201939,,,,,,,,,,,,,,
2001-01-29,,,,,,,,,,,,,,,,,0.008566044270992279,,,,,,,,,,,,,,
2001-01-30,,,,,,,,,,,,,,,,,0.008646778762340546,,,,,,,,,,,,,,
2001-01-31,,,,,,,,,,,,,,,,,0.00857044942677021,,,,,,,,,,,,,,
2001-02-01,,,,,,,,,,,,,,,,,0.008664010092616081,,,,,,,,,,,,,,
2001-02-02,,,,,,,,,,,,,,,,,0.008648274466395378,,,,,,,,,,,,,,
2001-02-05,,,,,,,,,,,,,,,,,0.00871763564646244,,,,,,,,,,,,,,
2001-02-06,,,,,,,,,,,,,,,,,0.008715356700122356,,,,,,,,,,,,,,
2001-02-07,,,,,,,,,,,,,,,,,0.008608815260231495,,,,,,,,,,,,,,
2001-02-08,,,,,,,,,,,,,,,,,0.00856824591755867,,,,,,,,,,,,,,
2001-02-09,,,,,,,,,,,,,,,,,0.008510638028383255,,,,,,,,,,,,,,
2001-02-12,,,,,,,,,,,,,,,,,0.008524422533810139,,,,,,,,,,,,,,
2001-02-13,,,,,,,,,,,,,,,,,0.008576329797506332,,,,,,,,,,,,,,
2001-02-14,,,,,,,,,,,,,,,,,0.008606592193245888,,,,,,,,,,,,,,
2001-02-15,,,,,,,,,,,,,,,,,0.008649022318422794,,,,,,,,,,,,,,
